forecast_date,target,target_end_date,location,type,quantile,value
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.750,11.41043617612421
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.800,12.597959962394464
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.850,14.514628708040165
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.900,16.649117096721568
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.950,18.956771313883852
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.975,21.452038225460303
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.990,24.226071569710655
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.010,7.264236540371587
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.025,7.755277537910911
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.050,8.575154876688233
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.100,9.78670493272291
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.150,11.067061108540617
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.200,11.657862574274262
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.250,12.037751818118924
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.300,12.487138072109728
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.350,13.172451084385814
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.400,14.0060082573648
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.450,14.14735171491563
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.500,14.942714131485053
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.550,16.181403673059556
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.600,17.258704711013916
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.650,18.508214784744276
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.700,20.484549720951147
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.750,21.712168615757633
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.800,25.321191261653585
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.850,26.876371118187997
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.900,31.482563820635544
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.950,37.07090432700642
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.975,42.16819092008341
2021-07-18,12 day ahead inc hosp,2021-07-30,25,quantile,0.990,51.67362454540713
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.010,1.3109255418559889
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.025,1.3784325428535606
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.050,1.5290666388976362
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.100,2.124755954270409
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.150,2.7351140303182224
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.200,3.1583482239162053
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.250,3.7304275612733746
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.300,5.283580300541488
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.350,6.131823058648651
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.400,6.594774078917694
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.450,6.803407208976025
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.500,7.4617584588989025
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.550,8.028718012677858
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.600,8.653763784934604
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.650,9.475072821900607
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.700,10.647800053021829
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.750,11.331211823864088
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.800,12.158062795428608
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.850,12.926748262295883
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.900,13.328570417443316
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.950,13.995942677223908
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.975,14.459888066171144
2021-07-18,12 day ahead inc hosp,2021-07-30,26,quantile,0.990,15.871660211155659
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.010,3.3392080809969316
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.025,3.453513478135446
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.050,3.965736768228144
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.100,4.218788818405481
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.150,4.662818843210183
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.200,4.959412998767298
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.250,5.392281362379854
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.300,5.967622538506967
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.350,6.45004807571411
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.400,6.737323822089197
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.450,6.906476139917789
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.500,7.180279101001764
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.550,8.07117970618409
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.600,8.445042412973581
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.650,8.634792729441921
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.700,9.290397066552247
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.750,9.891333970623176
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.800,10.836047340349783
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.850,11.611585554027352
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.900,15.899058659460403
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.950,16.848943848016926
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.975,19.284738678089955
2021-07-18,12 day ahead inc hosp,2021-07-30,27,quantile,0.990,20.114595522894668
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.010,20.097775670526794
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.025,20.948546283452146
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.050,21.395488948976574
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.100,24.426737636216355
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.150,26.18007827210136
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.200,27.303752934838666
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.250,28.78740549631706
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.300,30.3891872040519
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.350,31.82654316017201
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.400,33.11221649678022
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.450,33.719087223300996
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.500,35.913118754229835
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.550,37.13125076363943
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.600,39.932188083207336
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.650,42.99586728196957
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.700,46.443057878479365
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.750,54.45329488185766
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.800,58.400594002591724
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.850,61.10491570731706
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.900,67.35748482504476
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.950,81.45957593538836
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.975,89.72651731598107
2021-07-18,12 day ahead inc hosp,2021-07-30,28,quantile,0.990,112.10591261076742
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.010,74.2664553432073
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.025,77.95020875307253
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.050,84.8341139196713
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.100,90.58896882828977
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.150,96.84415572148083
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.200,106.68343255291418
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.250,112.87706913432662
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.300,120.03128556536251
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.350,126.04144723722848
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.400,128.12253155742937
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.450,135.40268695274622
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.500,142.78132086205525
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.550,150.5973371223329
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.600,158.10969062224254
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.650,172.12439491647945
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.700,192.26010007269835
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.750,212.5951639298216
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.800,227.86504997712413
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.850,244.0849266798115
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.900,262.9222695917444
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.950,303.1929058112575
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.975,349.0906021369426
2021-07-18,12 day ahead inc hosp,2021-07-30,29,quantile,0.990,458.7295214762032
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.010,1.23683954397592
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.025,1.283480424498821
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.050,1.3536860865122382
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.100,1.5448738072443695
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.150,1.7945952012439212
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.200,1.8491574747659094
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.250,2.012952517040306
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.300,2.206885223926431
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.350,2.500520549246296
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.400,2.6471495671974354
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.450,2.854074726239038
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.500,3.039537201461883
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.550,3.204377395876507
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.600,3.2791212341468268
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.650,3.44053183108708
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.700,3.5892323235342407
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.750,3.750794946207769
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.800,4.174281753339633
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.850,4.77844133315905
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.900,6.203022549107383
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.950,6.721872303985672
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.975,7.142995477650399
2021-07-18,12 day ahead inc hosp,2021-07-30,30,quantile,0.990,7.218421647846138
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.010,2.936582735033931
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.025,3.086992929574936
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.050,3.283375528023014
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.100,3.7228904283570095
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.150,3.8976105428643404
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.200,4.120212605181477
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.250,4.274450696242657
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.300,4.909091515967057
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.350,5.311237066797362
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.400,5.650283939686104
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.450,5.944032599874763
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.500,6.190290233740164
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.550,6.561304303208587
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.600,6.852534320053073
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.650,7.433888535514215
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.700,7.82786710968099
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.750,8.30731525183947
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.800,9.447103592530203
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.850,9.936639103882536
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.900,13.357087134247635
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.950,14.4574856844499
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.975,15.605187032650546
2021-07-18,12 day ahead inc hosp,2021-07-30,31,quantile,0.990,16.94168973580237
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.010,59.01213905872459
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.025,60.5156773266124
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.050,64.83376766258625
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.100,72.38418458619702
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.150,80.54238013043825
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.200,86.57584687025594
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.250,89.54418244239918
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.300,95.69727207020037
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.350,100.07141582976205
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.400,103.28865548132146
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.450,107.86788048260057
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.500,111.81997401322437
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.550,119.8105294245451
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.600,127.57223985766994
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.650,138.9864052421194
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.700,154.69316735143028
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.750,171.74873210784227
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.800,183.88727025098018
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.850,204.955301750469
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.900,225.11760772244773
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.950,263.9069216446905
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.975,307.5607782148111
2021-07-18,12 day ahead inc hosp,2021-07-30,32,quantile,0.990,406.25606212097784
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.010,0.4413652629452033
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.025,0.47052524187963446
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.050,0.5158767564305867
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.100,0.5875669878461217
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.150,0.6205242728934691
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.200,0.6407268049744288
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.250,0.7114462079481907
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.300,0.7778419371692044
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.350,0.8220730529717869
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.400,0.8937212510203985
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.450,0.9401337323438976
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.500,0.9771086229382404
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.550,1.0438523342906794
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.600,1.0896788567435225
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.650,1.130668506201711
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.700,1.1911386255646599
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.750,1.2680799920471562
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.800,1.4452991566375166
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.850,1.5506815752110839
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.900,1.8853737772378882
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.950,2.139504846135492
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.975,2.336464165817217
2021-07-18,12 day ahead inc hosp,2021-07-30,33,quantile,0.990,2.5175692519753166
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.010,5.105083803451641
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.025,5.602304338419241
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.050,6.235319816654229
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.100,7.557419864201995
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.150,8.203485069690451
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.200,8.762076941752735
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.250,10.822060014740574
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.300,12.579551731741772
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.350,13.30959932881575
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.400,14.517299478720961
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.450,15.196305205317442
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.500,17.352438384024488
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.550,18.120244276463648
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.600,19.421609644405365
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.650,20.470719260089826
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.700,21.672023162690667
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.750,23.122588548225707
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.800,25.002454883221045
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.850,28.568301243252428
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.900,34.05672167441331
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.950,43.699698416792586
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.975,44.42844459969559
2021-07-18,12 day ahead inc hosp,2021-07-30,34,quantile,0.990,46.1748010916964
2021-07-18,12 day ahead inc hosp,2021-07-30,35,quantile,0.010,8.606368708489613
2021-07-18,12 day ahead inc hosp,2021-07-30,35,quantile,0.025,9.459112124357878
2021-07-18,12 day ahead inc hosp,2021-07-30,35,quantile,0.050,10.124299722814838
2021-07-18,12 day ahead inc hosp,2021-07-30,35,quantile,0.100,11.479753597452373
2021-07-18,12 day ahead inc hosp,2021-07-30,35,quantile,0.150,12.30191084256663
2021-07-18,12 day ahead inc hosp,2021-07-30,35,quantile,0.200,12.918355723137534
2021-07-18,12 day ahead inc hosp,2021-07-30,35,quantile,0.250,13.308921836045041
